,index,PhraseId,SentenceId,Phrase,Sentiment,Length,categories,POS
4787,21936,21937,981,sap,2,1,SingleWord,['NN']
4788,21940,21941,982,Birds,2,1,SingleWord,['NNS']
4789,21948,21949,982,quirkiness,2,1,SingleWord,['NN']
4790,21956,21957,983,refined,3,1,SingleWord,['VBN']
4791,21966,21967,984,Dragon,3,1,SingleWord,['NN']
4792,21971,21972,985,modeled,2,1,SingleWord,['VBN']
4793,21972,21973,985,revenge-of-the-nerds,2,1,SingleWord,"['NN', 'IN', 'DT', 'NNS']"
4794,21976,21977,985,dredge,1,1,SingleWord,['NN']
4795,21983,21984,986,medicine,3,1,SingleWord,['NN']
4796,21987,21988,986,merits,3,1,SingleWord,['NNS']
4797,21989,21990,986,Ayurveda,2,1,SingleWord,['NN']
4798,21999,22000,988,Viewers,2,1,SingleWord,['NNS']
4799,22003,22004,988,asked,2,1,SingleWord,['VBN']
4800,22007,22008,988,suspend,2,1,SingleWord,['NN']
4801,22009,22010,988,belief,2,1,SingleWord,['NN']
4802,22023,22024,988,total,2,1,SingleWord,['JJ']
4803,22024,22025,988,washout,2,1,SingleWord,['NN']
4804,22029,22030,989,fortune,2,1,SingleWord,['NN']
4805,22032,22033,989,salaries,2,1,SingleWord,['NNS']
4806,22035,22036,989,stunt,2,1,SingleWord,['NN']
4807,22036,22037,989,cars,2,1,SingleWord,['NNS']
4808,22048,22049,989,Dey,2,1,SingleWord,['NN']
4809,22052,22053,989,spliced,2,1,SingleWord,['VBN']
4810,22062,22063,989,48,2,1,SingleWord,[]
4811,22069,22070,989,Shrek,3,1,SingleWord,['NN']
4812,22078,22079,990,Caine,2,1,SingleWord,['NN']
4813,22083,22084,990,whipping,1,1,SingleWord,['VBG']
4814,22086,22087,990,dirty,2,1,SingleWord,['NN']
4815,22089,22090,990,punching,2,1,SingleWord,['VBG']
4816,22093,22094,990,stomach,2,1,SingleWord,['NN']
4817,22101,22102,991,breaks,2,1,SingleWord,['NNS']
4818,22104,22105,991,ground,2,1,SingleWord,['NN']
4819,22107,22108,991,treads,2,1,SingleWord,['NNS']
4820,22109,22110,991,turf,2,1,SingleWord,['NN']
4821,22113,22114,991,hippopotamus,2,1,SingleWord,['NN']
4822,22114,22115,991,ballerina,2,1,SingleWord,['NN']
4823,22119,22120,992,exudes,3,1,SingleWord,['NNS']
4824,22122,22123,992,urbane,2,1,SingleWord,['NN']
4825,22123,22124,992,sweetness,3,1,SingleWord,['NN']
4826,22127,22128,992,Woody,2,1,SingleWord,['NN']
4827,22132,22133,992,bitterly,1,1,SingleWord,['RB']
4828,22133,22134,992,forsaken,2,1,SingleWord,['NN']
4829,22140,22141,993,dim-witted,1,1,SingleWord,"['NN', 'VBD']"
4830,22145,22146,993,teen-speak,2,1,SingleWord,"['JJ', 'NN']"
4831,22146,22147,993,gibberish,1,1,SingleWord,['NN']
4832,22148,22149,994,Cedar,2,1,SingleWord,['NN']
4833,22153,22154,994,defuses,2,1,SingleWord,['NNS']
4834,22159,22160,994,submerging,3,1,SingleWord,['VBG']
4835,22163,22164,994,hoary,1,1,SingleWord,['NN']
4836,22165,22166,994,triangle,2,1,SingleWord,['NN']
4837,22174,22175,995,emerged,2,1,SingleWord,['VBD']
4838,22177,22178,995,lunacy,1,1,SingleWord,['NN']
4839,22181,22182,995,hands,2,1,SingleWord,['NNS']
4840,22185,22186,995,Mel,1,1,SingleWord,['NN']
4841,22186,22187,995,Brooks,2,1,SingleWord,['NNS']
4842,22193,22194,995,'70s,2,1,SingleWord,['NN']
4843,22194,22195,995,heyday,2,1,SingleWord,['NN']
4844,22202,22203,995,lame,0,1,SingleWord,['NN']
4845,22236,22237,998,overstays,1,1,SingleWord,['NNS']
4846,22253,22254,999,Lau,2,1,SingleWord,['NN']
4847,22274,22275,1002,incredibly,3,1,SingleWord,['RB']
4848,22278,22279,1002,thoroughly,2,1,SingleWord,['RB']
4849,22279,22280,1002,vacuous,1,1,SingleWord,['JJ']
4850,22285,22286,1002,embody,2,1,SingleWord,['NN']
4851,22290,22291,1002,excesses,2,1,SingleWord,['NNS']
4852,22292,22293,1002,nouvelle,2,1,SingleWord,['NN']
4853,22294,22295,1002,vague,2,1,SingleWord,['NN']
4854,22304,22305,1003,Wait,2,1,SingleWord,['NN']
4855,22322,22323,1005,fad,1,1,SingleWord,['NN']
4856,22327,22328,1005,vanished,2,1,SingleWord,['NNS']
4857,22337,22338,1006,raunchy,2,1,SingleWord,['NN']
4858,22340,22341,1006,seemingly,2,1,SingleWord,['RB']
4859,22350,22351,1007,cheering,3,1,SingleWord,['VBG']
4860,22353,22354,1007,breakthrough,3,1,SingleWord,['NN']
4861,22364,22365,1008,appreciative,3,1,SingleWord,['JJ']
4862,22387,22388,1009,undoing,2,1,SingleWord,['VBG']
4863,22389,22390,1010,Stone,2,1,SingleWord,['NN']
4864,22396,22397,1010,knack,2,1,SingleWord,['NN']
4865,22400,22401,1010,wrapping,2,1,SingleWord,['VBG']
4866,22405,22406,1010,blanket,2,1,SingleWord,['NN']
4867,22408,22409,1010,desperation,1,1,SingleWord,['NN']
4868,22429,22430,1012,Tyco,2,1,SingleWord,['NN']
4869,22430,22431,1012,ad,2,1,SingleWord,['NN']
4870,22440,22441,1013,muy,2,1,SingleWord,['NN']
4871,22441,22442,1013,loco,2,1,SingleWord,['NN']
4872,22444,22445,1013,ridiculous,1,1,SingleWord,['JJ']
4873,22451,22452,1013,Dragonfly,3,1,SingleWord,['NN']
4874,22461,22462,1014,discomfort,1,1,SingleWord,['NN']
4875,22467,22468,1015,Includes,2,1,SingleWord,['VBZ']
4876,22471,22472,1015,padding,3,1,SingleWord,['VBG']
4877,22484,22485,1017,nuance,2,1,SingleWord,['NN']
4878,22489,22490,1017,capable,3,1,SingleWord,['JJ']
4879,22494,22495,1017,drowned,2,1,SingleWord,['VBN']
4880,22499,22500,1017,Jon,2,1,SingleWord,['NN']
4881,22501,22502,1017,Purdy,3,1,SingleWord,['NN']
4882,22503,22504,1017,sledgehammer,2,1,SingleWord,['NN']
4883,22509,22510,1018,wonderfully,3,1,SingleWord,['RB']
4884,22510,22511,1018,loopy,1,1,SingleWord,['NN']
4885,22517,22518,1018,voting,2,1,SingleWord,['NN']
4886,22525,22526,1019,impossibly,1,1,SingleWord,['RB']
4887,22527,22528,1019,situations,2,1,SingleWord,['NNS']
4888,22532,22533,1019,estranged,1,1,SingleWord,['VBN']
4889,22538,22539,1020,cheesy,1,1,SingleWord,['NN']
4890,22555,22556,1020,future-world,3,1,SingleWord,"['JJ', 'NN']"
4891,22557,22558,1020,holographic,2,1,SingleWord,['JJ']
4892,22560,22561,1020,librarian,2,1,SingleWord,['JJ']
4893,22564,22565,1020,Orlando,2,1,SingleWord,['NN']
4894,22576,22577,1020,answers,2,1,SingleWord,['NNS']
4895,22588,22589,1021,respectable,3,1,SingleWord,['JJ']
4896,22599,22600,1021,unadulterated,2,1,SingleWord,['JJ']
4897,22600,22601,1021,thrills,4,1,SingleWord,['NNS']
4898,22606,22607,1022,hybrid,2,1,SingleWord,['NN']
4899,22615,22616,1022,Numbers,2,1,SingleWord,['NNS']
4900,22619,22620,1022,fits,3,1,SingleWord,['NNS']
4901,22621,22622,1022,profile,2,1,SingleWord,['NN']
4902,22623,22624,1022,closely,2,1,SingleWord,['RB']
4903,22626,22627,1023,Alternately,2,1,SingleWord,['RB']
4904,22629,22630,1023,rewarding,3,1,SingleWord,['VBG']
4905,22655,22656,1025,flabby,1,1,SingleWord,['NN']
4906,22661,22662,1026,welcomes,3,1,SingleWord,['NNS']
4907,22667,22668,1026,avant-garde,2,1,SingleWord,"['JJ', 'NN']"
4908,22676,22677,1026,crazed,2,1,SingleWord,['VBN']
4909,22684,22685,1027,merely,2,1,SingleWord,['RB']
4910,22687,22688,1027,indulges,2,1,SingleWord,['NNS']
4911,22713,22714,1028,allegedly,2,1,SingleWord,['RB']
4912,22722,22723,1028,deftly,2,1,SingleWord,['RB']
4913,22724,22725,1028,enacted,2,1,SingleWord,['VBN']
4914,22731,22732,1028,cobbled,2,1,SingleWord,['VBN']
4915,22751,22752,1030,masses,2,1,SingleWord,['NNS']
4916,22758,22759,1030,pop-induced,2,1,SingleWord,"['NN', 'VBD']"
4917,22783,22784,1031,conundrum,2,1,SingleWord,['NN']
4918,22790,22791,1032,fascination,3,1,SingleWord,['NN']
4919,22799,22800,1032,Huston,2,1,SingleWord,['NN']
4920,22806,22807,1032,larger,2,1,SingleWord,['JJR']
4921,22810,22811,1032,fragile,2,1,SingleWord,['NN']
4922,22820,22821,1032,accepts,2,1,SingleWord,['NNS']
4923,22825,22826,1032,illness,0,1,SingleWord,['NN']
4924,22827,22828,1032,quickly,2,1,SingleWord,['RB']
4925,22831,22832,1032,unable,1,1,SingleWord,['JJ']
4926,22833,22834,1032,react,2,1,SingleWord,['NN']
4927,22835,22836,1033,Eh,1,1,SingleWord,['NN']
4928,22842,22843,1034,inconsistent,1,1,SingleWord,['NN']
4929,22844,22845,1034,Margarita,2,1,SingleWord,['NN']
4930,22852,22853,1034,el,2,1,SingleWord,['NN']
4931,22854,22855,1034,cheapo,1,1,SingleWord,['NN']
4932,22855,22856,1034,margaritas,2,1,SingleWord,['NNS']
4933,22868,22869,1035,spousal,2,1,SingleWord,['NN']
4934,22869,22870,1035,abuse,1,1,SingleWord,['NN']
4935,22880,22881,1036,Stephen,2,1,SingleWord,['NN']
4936,22884,22885,1036,Earnhart,2,1,SingleWord,['NN']
4937,22890,22891,1036,optimism,3,1,SingleWord,['NN']
4938,22894,22895,1036,group,2,1,SingleWord,['NN']
4939,22900,22901,1036,struggling,1,1,SingleWord,['VBG']
4940,22911,22912,1036,currently,2,1,SingleWord,['RB']
4941,22915,22916,1037,Glizty,3,1,SingleWord,['NN']
4942,22919,22920,1037,formulaic,1,1,SingleWord,['NN']
4943,22925,22926,1037,Cagney,2,1,SingleWord,['NN']
4944,22933,22934,1037,replaced,2,1,SingleWord,['VBN']
4945,22949,22950,1038,guessed,2,1,SingleWord,['VBN']
4946,22955,22956,1038,sorry,2,1,SingleWord,['NN']
4947,22958,22959,1038,Aaliyah,2,1,SingleWord,['NN']
4948,22963,22964,1038,starring,2,1,SingleWord,['VBG']
4949,22974,22975,1038,explode,3,1,SingleWord,['NN']
4950,22976,22977,1038,flame,2,1,SingleWord,['NN']
4951,22991,22992,1039,chases,2,1,SingleWord,['NNS']
4952,22994,22995,1040,Scrooge,2,1,SingleWord,['NN']
4953,23000,23001,1041,sub-formulaic,1,1,SingleWord,"['NN', 'NN']"
4954,23004,23005,1041,seasonal,2,1,SingleWord,['JJ']
4955,23009,23010,1042,baffling,2,1,SingleWord,['NN']
4956,23011,23012,1042,platter,2,1,SingleWord,['NN']
4957,23020,23021,1042,hard-to-swallow,1,1,SingleWord,"['RB', 'TO', 'VB']"
4958,23029,23030,1043,t,2,1,SingleWord,['NN']
4959,23033,23034,1043,laudable,3,1,SingleWord,['JJ']
4960,23037,23038,1043,deals,2,1,SingleWord,['NNS']
4961,23041,23042,1043,hot-button,2,1,SingleWord,"['JJ', 'NN']"
4962,23057,23058,1044,falcon,2,1,SingleWord,['NN']
4963,23062,23063,1044,skies,2,1,SingleWord,['NNS']
4964,23071,23072,1044,alert,2,1,SingleWord,['NN']
4965,23091,23092,1046,literary,2,1,SingleWord,['JJ']
4966,23094,23095,1046,multiple,2,1,SingleWord,['NN']
4967,23097,23098,1046,strands,2,1,SingleWord,['NNS']
4968,23101,23102,1046,controversy,1,1,SingleWord,['NN']
4969,23106,23107,1046,wrote,2,1,SingleWord,['VBD']
4970,23112,23113,1047,minority,2,1,SingleWord,['NN']
4971,23117,23118,1047,stinks,1,1,SingleWord,['NNS']
4972,23124,23125,1048,zoning,2,1,SingleWord,['VBG']
4973,23125,23126,1048,ordinances,2,1,SingleWord,['NNS']
4974,23133,23134,1048,dullest,1,1,SingleWord,['NN']
4975,23137,23138,1048,Impostor,2,1,SingleWord,['NN']
4976,23152,23153,1049,unfulfilling,0,1,SingleWord,['VBG']
4977,23158,23159,1049,suited,3,1,SingleWord,['VBN']
4978,23164,23165,1049,PBS,2,1,SingleWord,['NN']
4979,23168,23169,1049,night,2,1,SingleWord,['NN']
4980,23171,23172,1049,AMC,2,1,SingleWord,['NN']
4981,23179,23180,1050,Sopranos,2,1,SingleWord,['NNS']
4982,23183,23184,1050,dated,1,1,SingleWord,['VBN']
4983,23189,23190,1050,demonstrate,2,1,SingleWord,['NN']
4984,23203,23204,1050,doing-it-for,2,1,SingleWord,"['VBG', 'PRP', 'IN']"
4985,23204,23205,1050,the-cash,2,1,SingleWord,"['DT', 'NN']"
4986,23211,23212,1051,vast,2,1,SingleWord,['NN']
4987,23212,23213,1051,majority,2,1,SingleWord,['NN']
4988,23216,23217,1051,casual,2,1,SingleWord,['JJ']
4989,23217,23218,1051,filmgoers,2,1,SingleWord,['NNS']
4990,23225,23226,1051,talky,2,1,SingleWord,['NN']
4991,23226,23227,1051,bore,0,1,SingleWord,['NN']
4992,23232,23233,1052,finely,3,1,SingleWord,['RB']
4993,23235,23236,1052,exquisitely,4,1,SingleWord,['RB']
4994,23236,23237,1052,performed,2,1,SingleWord,['VBN']
4995,23255,23256,1054,Crystal,2,1,SingleWord,['NN']
4996,23257,23258,1054,De,2,1,SingleWord,['NNS']
4997,23258,23259,1054,Niro,2,1,SingleWord,['NN']
4998,23261,23262,1054,manage,2,1,SingleWord,['NN']
4999,23276,23277,1054,sing,2,1,SingleWord,['VBG']
5000,23287,23288,1055,71,2,1,SingleWord,[]
5001,23297,23298,1056,delightfully,3,1,SingleWord,['RB']
5002,23312,23313,1056,transcend,3,1,SingleWord,['NN']
5003,23313,23314,1056,gender,2,1,SingleWord,['NN']
5004,23315,23316,1056,labels,2,1,SingleWord,['NNS']
5005,23332,23333,1058,Crimen,2,1,SingleWord,['NNS']
5006,23334,23335,1058,del,3,1,SingleWord,['NN']
5007,23336,23337,1058,Padre,2,1,SingleWord,['NN']
5008,23337,23338,1058,Amaro,2,1,SingleWord,['NN']
5009,23341,23342,1058,anti-Catholic,2,1,SingleWord,"['NNS', 'VBP']"
5010,23354,23355,1059,faithful,3,1,SingleWord,['NN']
5011,23358,23359,1059,chilly,2,1,SingleWord,['RB']
5012,23364,23365,1059,elect,2,1,SingleWord,['NN']
5013,23377,23378,1059,changes,2,1,SingleWord,['NNS']
5014,23385,23386,1059,imposed,2,1,SingleWord,['VBN']
5015,23394,23395,1060,dynamism,3,1,SingleWord,['NN']
5016,23397,23398,1060,infectious,3,1,SingleWord,['JJ']
5017,23400,23401,1061,Troll,1,1,SingleWord,['NN']
5018,23404,23405,1061,section,2,1,SingleWord,['NN']
5019,23409,23410,1061,local,3,1,SingleWord,['JJ']
5020,23438,23439,1063,Valley,2,1,SingleWord,['NN']
5021,23441,23442,1063,Dolls,2,1,SingleWord,['NNS']
5022,23445,23446,1064,McConaughey,2,1,SingleWord,['NN']
5023,23452,23453,1064,irony-free,3,1,SingleWord,"['NN', 'JJ']"
5024,23454,23455,1064,Bale,2,1,SingleWord,['NN']
5025,23457,23458,1064,reduced,2,1,SingleWord,['VBN']
5026,23460,23461,1064,batting,2,1,SingleWord,['NN']
5027,23463,23464,1064,eyelids,2,1,SingleWord,['NNS']
5028,23474,23475,1064,innovation,3,1,SingleWord,['NN']
5029,23493,23494,1065,fumbles,2,1,SingleWord,['NNS']
5030,23500,23501,1065,accumulated,2,1,SingleWord,['VBN']
5031,23504,23505,1065,crucial,2,1,SingleWord,['JJ']
5032,23506,23507,1065,third,2,1,SingleWord,['JJ']
5033,23508,23509,1065,miscalculation,1,1,SingleWord,['NN']
5034,23515,23516,1066,presume,3,1,SingleWord,['NN']
5035,23527,23528,1066,however,2,1,SingleWord,['RB']
5036,23529,23530,1066,presented,2,1,SingleWord,['VBN']
5037,23533,23534,1066,trot,2,1,SingleWord,['NN']
5038,23540,23541,1066,science-fiction,2,1,SingleWord,"['NN', 'NN']"
5039,23543,23544,1066,bug-eyed,2,1,SingleWord,"['NN', 'VBD']"
5040,23544,23545,1066,monsters,2,1,SingleWord,['NNS']
5041,23547,23548,1066,futuristic,2,1,SingleWord,['JJ']
5042,23550,23551,1066,skimpy,1,1,SingleWord,['NN']
5043,23551,23552,1066,clothes,2,1,SingleWord,['NNS']
5044,23576,23577,1068,loquacious,3,1,SingleWord,['JJ']
5045,23587,23588,1069,tides,2,1,SingleWord,['NNS']
5046,23594,23595,1070,nail,2,1,SingleWord,['NN']
5047,23598,23599,1070,spirit-crushing,1,1,SingleWord,"['NN', 'VBG']"
5048,23599,23600,1070,ennui,2,1,SingleWord,['NN']
5049,23602,23603,1070,denuded,3,1,SingleWord,['VBN']
5050,23606,23607,1070,giving,2,1,SingleWord,['VBG']
5051,23629,23630,1073,arduous,1,1,SingleWord,['JJ']
5052,23639,23640,1073,homes,2,1,SingleWord,['NNS']
5053,23646,23647,1073,pull,2,1,SingleWord,['NN']
5054,23652,23653,1073,domineering,2,1,SingleWord,['VBG']
5055,23653,23654,1073,mother,2,1,SingleWord,['NN']
5056,23669,23670,1075,clash,2,1,SingleWord,['NN']
5057,23680,23681,1075,naturalistic,3,1,SingleWord,['JJ']
5058,23686,23687,1076,Jagger,2,1,SingleWord,['NN']
5059,23687,23688,1076,Stoppard,2,1,SingleWord,['NN']
5060,23690,23691,1076,Apted,2,1,SingleWord,['VBN']
5061,23705,23706,1077,admittedly,2,1,SingleWord,['RB']
5062,23708,23709,1077,Jacquot,2,1,SingleWord,['NN']
5063,23712,23713,1077,preserves,2,1,SingleWord,['NNS']
5064,23715,23716,1077,Tosca,2,1,SingleWord,['NN']
5065,23717,23718,1077,ardor,2,1,SingleWord,['NN']
5066,23724,23725,1078,slummer,1,1,SingleWord,['NN']
5067,23742,23743,1079,jazz,2,1,SingleWord,['NN']
5068,23761,23762,1080,marginal,1,1,SingleWord,['JJ']
5069,23762,23763,1080,competence,3,1,SingleWord,['NN']
5070,23776,23777,1080,chasing,2,1,SingleWord,['VBG']
5071,23785,23786,1081,Ghost,2,1,SingleWord,['NN']
5072,23786,23787,1081,Ship,2,1,SingleWord,['NN']
5073,23793,23794,1081,landbound,2,1,SingleWord,['NN']
5074,23804,23805,1081,surprises,3,1,SingleWord,['NNS']
5075,23821,23822,1082,subzero,1,1,SingleWord,['NN']
5076,23826,23827,1082,Inc.,2,1,SingleWord,['NN']
5077,23831,23832,1082,latter,2,1,SingleWord,['NN']
5078,23832,23833,1082,imagination,3,1,SingleWord,['NN']
5079,23842,23843,1083,1960s,2,1,SingleWord,['NN']
5080,23843,23844,1083,rebellion,2,1,SingleWord,['NN']
5081,23845,23846,1083,misdirected,1,1,SingleWord,['VBN']
5082,23852,23853,1084,Millions,2,1,SingleWord,['NNS']
5083,23854,23855,1084,dollars,3,1,SingleWord,['NNS']
5084,23857,23858,1084,heaped,2,1,SingleWord,['NN']
5085,23869,23870,1084,reap,2,1,SingleWord,['NN']
5086,23871,23872,1084,rewards,3,1,SingleWord,['NNS']
5087,23876,23877,1084,spiffy,3,1,SingleWord,['NN']
5088,23878,23879,1084,technique,2,1,SingleWord,['NN']
5089,23880,23881,1084,weaponry,2,1,SingleWord,['NN']
5090,23889,23890,1085,neurosis,2,1,SingleWord,['NN']
5091,23891,23892,1085,negativity,0,1,SingleWord,['NN']
5092,23903,23904,1085,digital,2,1,SingleWord,['NN']
5093,23919,23920,1086,communicates,2,1,SingleWord,['NNS']
5094,23930,23931,1087,ill-constructed,0,1,SingleWord,"['RB', 'VBN']"
5095,23933,23934,1087,fatally,2,1,SingleWord,['RB']
5096,23944,23945,1087,consistent,3,1,SingleWord,['NN']
5097,23946,23947,1087,degenerating,1,1,SingleWord,['VBG']
5098,23950,23951,1087,pious,2,1,SingleWord,['JJ']
5099,23955,23956,1088,Charlie,2,1,SingleWord,['NN']
5100,23956,23957,1088,Hunnam,2,1,SingleWord,['NN']
5101,23963,23964,1088,twinkling,3,1,SingleWord,['VBG']
5102,23967,23968,1088,repressed,1,1,SingleWord,['VBN']
5103,23968,23969,1088,smile,4,1,SingleWord,['NN']
5104,23975,23976,1088,carry,2,1,SingleWord,['NN']
5105,23978,23979,1088,Dickensian,2,1,SingleWord,['JJ']
5106,23982,23983,1089,Measured,2,1,SingleWord,['VBN']
5107,23988,23989,1089,like-themed,2,1,SingleWord,"['IN', 'VBN']"
5108,23993,23994,1089,Oscar-sweeping,4,1,SingleWord,"['NN', 'NN']"
5109,23999,24000,1089,rates,2,1,SingleWord,['NNS']
5110,24003,24004,1089,exceptional,3,1,SingleWord,['JJ']
5111,24008,24009,1090,Brian,2,1,SingleWord,['NN']
5112,24010,24011,1090,DePalma,2,1,SingleWord,['NN']
5113,24018,24019,1090,Alfred,2,1,SingleWord,['VBN']
5114,24020,24021,1090,Hitchcock,2,1,SingleWord,['NN']
5115,24023,24024,1090,drinking,2,1,SingleWord,['NN']
5116,24025,24026,1090,twelve,2,1,SingleWord,['NN']
5117,24026,24027,1090,beers,2,1,SingleWord,['NNS']
5118,24038,24039,1091,asleep,2,1,SingleWord,['NN']
5119,24056,24057,1093,thank,3,1,SingleWord,['NN']
5120,24066,24067,1094,Hawaiian,2,1,SingleWord,['JJ']
5121,24069,24070,1094,trimmings,2,1,SingleWord,['NNS']
5122,24074,24075,1094,rowdy,2,1,SingleWord,['NN']
5123,24083,24084,1094,Lilo,2,1,SingleWord,['NN']
5124,24089,24090,1094,pulled,2,1,SingleWord,['VBD']
5125,24093,24094,1094,tear-stained,1,1,SingleWord,"['NN', 'VBD']"
5126,24096,24097,1094,Shirley,2,1,SingleWord,['NN']
5127,24098,24099,1094,Temple,2,1,SingleWord,['NN']
5128,24103,24104,1095,uplifter,3,1,SingleWord,['NN']
5129,24112,24113,1096,raucous,2,1,SingleWord,['JJ']
5130,24114,24115,1096,ethnic,3,1,SingleWord,['JJ']
5131,24115,24116,1096,sitcom,2,1,SingleWord,['NN']
5132,24120,24121,1096,wise,3,1,SingleWord,['NN']
5133,24124,24125,1096,regrets,2,1,SingleWord,['NNS']
5134,24131,24132,1097,pride,2,1,SingleWord,['NN']
5135,24151,24152,1098,Stacy,2,1,SingleWord,['NN']
5136,24160,24161,1098,jell,2,1,SingleWord,['NN']
5137,24164,24165,1098,Sean,2,1,SingleWord,['NN']
5138,24166,24167,1098,Penn,2,1,SingleWord,['NN']
5139,24168,24169,1098,monotone,1,1,SingleWord,['NN']
5140,24169,24170,1098,narration,2,1,SingleWord,['NN']
5141,24173,24174,1098,respects,3,1,SingleWord,['NNS']
5142,24176,24177,1098,sentimentalizing,3,1,SingleWord,['VBG']
5143,24180,24181,1099,nonstop,2,1,SingleWord,['NN']
5144,24181,24182,1099,artifice,2,1,SingleWord,['NN']
5145,24191,24192,1099,histrionics,2,1,SingleWord,['NNS']
5146,24195,24196,1099,compensate,2,1,SingleWord,['NN']
5147,24201,24202,1099,paper-thin,2,1,SingleWord,"['NN', 'NN']"
5148,24203,24204,1099,facile,2,1,SingleWord,['NN']
5149,24208,24209,1100,skit-com,2,1,SingleWord,"['NN', 'NN']"
5150,24209,24210,1100,fervently,2,1,SingleWord,['RB']
5151,24212,24213,1100,deposited,2,1,SingleWord,['VBN']
5152,24223,24224,1101,self-absorbed,1,1,SingleWord,"['NN', 'VBD']"
5153,24227,24228,1101,daughters,2,1,SingleWord,['NNS']
5154,24230,24231,1102,Lohman,2,1,SingleWord,['NN']
5155,24232,24233,1102,adapts,3,1,SingleWord,['NNS']
5156,24240,24241,1102,required,2,1,SingleWord,['VBN']
5157,24248,24249,1102,Kosminsky,2,1,SingleWord,['NN']
5158,24257,24258,1102,wall,3,1,SingleWord,['NN']
5159,24260,24261,1102,erects,2,1,SingleWord,['NNS']
5160,24277,24278,1103,accomplishments,2,1,SingleWord,['NNS']
5161,24281,24282,1103,maintained,3,1,SingleWord,['VBN']
5162,24285,24286,1103,impact,2,1,SingleWord,['NN']
5163,24292,24293,1103,storyline,2,1,SingleWord,['NN']
5164,24303,24304,1104,Nachtwey,2,1,SingleWord,['NN']
5165,24311,24312,1104,image,2,1,SingleWord,['NN']
5166,24326,24327,1106,sees,2,1,SingleWord,['NNS']
5167,24332,24333,1106,revitalize,3,1,SingleWord,['VB']
5168,24342,24343,1106,clung-to,2,1,SingleWord,"['NN', 'TO']"
5169,24345,24346,1107,belongs,2,1,SingleWord,['NNS']
5170,24351,24352,1107,marvelous,4,1,SingleWord,['JJ']
5171,24352,24353,1107,Verdu,2,1,SingleWord,['NN']
5172,24360,24361,1107,earth,2,1,SingleWord,['NN']
5173,24366,24367,1107,mourns,1,1,SingleWord,['NNS']
5174,24371,24372,1107,embraces,2,1,SingleWord,['NNS']
5175,24378,24379,1108,Assured,3,1,SingleWord,['VBN']
5176,24379,24380,1108,glossy,2,1,SingleWord,['NN']
5177,24382,24383,1108,shot,2,1,SingleWord,['NN']
5178,24385,24386,1108,brittle,2,1,SingleWord,['NN']
5179,24396,24397,1109,fear,2,1,SingleWord,['NN']
5180,24405,24406,1109,bewildered,2,1,SingleWord,['VBN']
5181,24411,24412,1109,artsy,3,1,SingleWord,['NN']
5182,24413,24414,1109,visuals,2,1,SingleWord,['NNS']
5183,24420,24421,1110,disappointment,0,1,SingleWord,['NN']
5184,24441,24442,1111,Charles,2,1,SingleWord,['NNS']
5185,24443,24444,1111,III,2,1,SingleWord,['NN']
5186,24463,24464,1113,lapping,2,1,SingleWord,['VBG']
5187,24478,24479,1113,kicks,2,1,SingleWord,['NNS']
5188,24480,24481,1113,gear,2,1,SingleWord,['NN']
5189,24491,24492,1114,import,2,1,SingleWord,['NN']
5190,24503,24504,1114,relatively,2,1,SingleWord,['RB']
5191,24504,24505,1114,effortless,4,1,SingleWord,['NN']
5192,24517,24518,1116,LaBute,2,1,SingleWord,['NN']
5193,24523,24524,1116,balances,2,1,SingleWord,['NNS']
